session_id,run_log_file,run_started_at_utc,run_completed_at_utc,configuration_id,run_id,ablation_mode,p,gamma,delay_s,packet_loss_rate,pose_rmse_m,map_alignment_rmse_m,fusion_time_s,theta_mean,theta_std
springer_revision_full_20260530,run_logs/20260530T210622708Z_baseline-graph-slam_p3_g0p5_d2_loss0p1_run01.csv,2026-05-30T21:06:22.708Z,2026-05-30T21:06:22.708Z,baseline-graph-slam_p3_g0p5_d2_loss0p1,1,baseline_graph_slam,3.000000,0.500000,2.000000,0.100000,0.819493,0.583690,1.732614,0.334885,0.026101
springer_revision_full_20260530,run_logs/20260530T210622708Z_baseline-graph-slam_p3_g0p5_d2_loss0p1_run02.csv,2026-05-30T21:06:22.708Z,2026-05-30T21:06:22.709Z,baseline-graph-slam_p3_g0p5_d2_loss0p1,2,baseline_graph_slam,3.000000,0.500000,2.000000,0.100000,0.842023,0.548099,1.703464,0.335198,0.020351
springer_revision_full_20260530,run_logs/20260530T210622709Z_baseline-graph-slam_p3_g0p5_d2_loss0p1_run03.csv,2026-05-30T21:06:22.709Z,2026-05-30T21:06:22.709Z,baseline-graph-slam_p3_g0p5_d2_loss0p1,3,baseline_graph_slam,3.000000,0.500000,2.000000,0.100000,0.859581,0.568626,1.689645,0.328908,0.026864
springer_revision_full_20260530,run_logs/20260530T210622709Z_baseline-graph-slam_p3_g0p5_d2_loss0p1_run04.csv,2026-05-30T21:06:22.709Z,2026-05-30T21:06:22.710Z,baseline-graph-slam_p3_g0p5_d2_loss0p1,4,baseline_graph_slam,3.000000,0.500000,2.000000,0.100000,0.858238,0.564546,1.681941,0.332822,0.024525
springer_revision_full_20260530,run_logs/20260530T210622710Z_baseline-graph-slam_p3_g0p5_d2_loss0p1_run05.csv,2026-05-30T21:06:22.710Z,2026-05-30T21:06:22.710Z,baseline-graph-slam_p3_g0p5_d2_loss0p1,5,baseline_graph_slam,3.000000,0.500000,2.000000,0.100000,0.837707,0.542445,1.678006,0.330574,0.025218
springer_revision_full_20260530,run_logs/20260530T210622710Z_baseline-graph-slam_p3_g0p5_d2_loss0p3_run01.csv,2026-05-30T21:06:22.710Z,2026-05-30T21:06:22.710Z,baseline-graph-slam_p3_g0p5_d2_loss0p3,1,baseline_graph_slam,3.000000,0.500000,2.000000,0.300000,1.015312,0.693574,1.915452,0.306900,0.022240
springer_revision_full_20260530,run_logs/20260530T210622711Z_baseline-graph-slam_p3_g0p5_d2_loss0p3_run02.csv,2026-05-30T21:06:22.711Z,2026-05-30T21:06:22.711Z,baseline-graph-slam_p3_g0p5_d2_loss0p3,2,baseline_graph_slam,3.000000,0.500000,2.000000,0.300000,1.000691,0.685900,1.896661,0.300071,0.027812
springer_revision_full_20260530,run_logs/20260530T210622711Z_baseline-graph-slam_p3_g0p5_d2_loss0p3_run03.csv,2026-05-30T21:06:22.711Z,2026-05-30T21:06:22.711Z,baseline-graph-slam_p3_g0p5_d2_loss0p3,3,baseline_graph_slam,3.000000,0.500000,2.000000,0.300000,1.006514,0.693494,1.923781,0.297407,0.027198
springer_revision_full_20260530,run_logs/20260530T210622711Z_baseline-graph-slam_p3_g0p5_d2_loss0p3_run04.csv,2026-05-30T21:06:22.711Z,2026-05-30T21:06:22.712Z,baseline-graph-slam_p3_g0p5_d2_loss0p3,4,baseline_graph_slam,3.000000,0.500000,2.000000,0.300000,1.006016,0.667369,1.912924,0.292667,0.030552
springer_revision_full_20260530,run_logs/20260530T210622712Z_baseline-graph-slam_p3_g0p5_d2_loss0p3_run05.csv,2026-05-30T21:06:22.712Z,2026-05-30T21:06:22.712Z,baseline-graph-slam_p3_g0p5_d2_loss0p3,5,baseline_graph_slam,3.000000,0.500000,2.000000,0.300000,1.010572,0.703103,1.897093,0.294492,0.030438
springer_revision_full_20260530,run_logs/20260530T210622712Z_baseline-graph-slam_p3_g1_d0p5_loss0p1_run01.csv,2026-05-30T21:06:22.712Z,2026-05-30T21:06:22.713Z,baseline-graph-slam_p3_g1_d0p5_loss0p1,1,baseline_graph_slam,3.000000,1.000000,0.500000,0.100000,0.657189,0.455321,1.206476,0.583070,0.061836
springer_revision_full_20260530,run_logs/20260530T210622713Z_baseline-graph-slam_p3_g1_d0p5_loss0p1_run02.csv,2026-05-30T21:06:22.713Z,2026-05-30T21:06:22.713Z,baseline-graph-slam_p3_g1_d0p5_loss0p1,2,baseline_graph_slam,3.000000,1.000000,0.500000,0.100000,0.661121,0.449232,1.178180,0.588659,0.059902
springer_revision_full_20260530,run_logs/20260530T210622713Z_baseline-graph-slam_p3_g1_d0p5_loss0p1_run03.csv,2026-05-30T21:06:22.713Z,2026-05-30T21:06:22.714Z,baseline-graph-slam_p3_g1_d0p5_loss0p1,3,baseline_graph_slam,3.000000,1.000000,0.500000,0.100000,0.650593,0.458537,1.143013,0.579321,0.053819
springer_revision_full_20260530,run_logs/20260530T210622714Z_baseline-graph-slam_p3_g1_d0p5_loss0p1_run04.csv,2026-05-30T21:06:22.714Z,2026-05-30T21:06:22.714Z,baseline-graph-slam_p3_g1_d0p5_loss0p1,4,baseline_graph_slam,3.000000,1.000000,0.500000,0.100000,0.667958,0.449459,1.181603,0.571333,0.052125
springer_revision_full_20260530,run_logs/20260530T210622714Z_baseline-graph-slam_p3_g1_d0p5_loss0p1_run05.csv,2026-05-30T21:06:22.714Z,2026-05-30T21:06:22.715Z,baseline-graph-slam_p3_g1_d0p5_loss0p1,5,baseline_graph_slam,3.000000,1.000000,0.500000,0.100000,0.672736,0.433954,1.188223,0.567881,0.056514
springer_revision_full_20260530,run_logs/20260530T210622715Z_baseline-graph-slam_p3_g1_d0p5_loss0p3_run01.csv,2026-05-30T21:06:22.715Z,2026-05-30T21:06:22.715Z,baseline-graph-slam_p3_g1_d0p5_loss0p3,1,baseline_graph_slam,3.000000,1.000000,0.500000,0.300000,0.844260,0.561930,1.382953,0.568922,0.062975
springer_revision_full_20260530,run_logs/20260530T210622715Z_baseline-graph-slam_p3_g1_d0p5_loss0p3_run02.csv,2026-05-30T21:06:22.715Z,2026-05-30T21:06:22.715Z,baseline-graph-slam_p3_g1_d0p5_loss0p3,2,baseline_graph_slam,3.000000,1.000000,0.500000,0.300000,0.815133,0.549109,1.408887,0.553652,0.051519
springer_revision_full_20260530,run_logs/20260530T210622716Z_baseline-graph-slam_p3_g1_d0p5_loss0p3_run03.csv,2026-05-30T21:06:22.716Z,2026-05-30T21:06:22.716Z,baseline-graph-slam_p3_g1_d0p5_loss0p3,3,baseline_graph_slam,3.000000,1.000000,0.500000,0.300000,0.811103,0.566604,1.349068,0.552073,0.058043
springer_revision_full_20260530,run_logs/20260530T210622716Z_baseline-graph-slam_p3_g1_d0p5_loss0p3_run04.csv,2026-05-30T21:06:22.716Z,2026-05-30T21:06:22.716Z,baseline-graph-slam_p3_g1_d0p5_loss0p3,4,baseline_graph_slam,3.000000,1.000000,0.500000,0.300000,0.822802,0.555290,1.392017,0.552070,0.056250
springer_revision_full_20260530,run_logs/20260530T210622716Z_baseline-graph-slam_p3_g1_d0p5_loss0p3_run05.csv,2026-05-30T21:06:22.716Z,2026-05-30T21:06:22.717Z,baseline-graph-slam_p3_g1_d0p5_loss0p3,5,baseline_graph_slam,3.000000,1.000000,0.500000,0.300000,0.824979,0.590416,1.370965,0.540401,0.055120
springer_revision_full_20260530,run_logs/20260530T210622717Z_baseline-graph-slam_p3_g1_d2_loss0p1_run01.csv,2026-05-30T21:06:22.717Z,2026-05-30T21:06:22.717Z,baseline-graph-slam_p3_g1_d2_loss0p1,1,baseline_graph_slam,3.000000,1.000000,2.000000,0.100000,0.837557,0.562534,1.735351,0.126706,0.015445
springer_revision_full_20260530,run_logs/20260530T210622717Z_baseline-graph-slam_p3_g1_d2_loss0p1_run02.csv,2026-05-30T21:06:22.717Z,2026-05-30T21:06:22.718Z,baseline-graph-slam_p3_g1_d2_loss0p1,2,baseline_graph_slam,3.000000,1.000000,2.000000,0.100000,0.843671,0.567914,1.728761,0.121958,0.015834
springer_revision_full_20260530,run_logs/20260530T210622718Z_baseline-graph-slam_p3_g1_d2_loss0p1_run03.csv,2026-05-30T21:06:22.718Z,2026-05-30T21:06:22.718Z,baseline-graph-slam_p3_g1_d2_loss0p1,3,baseline_graph_slam,3.000000,1.000000,2.000000,0.100000,0.868213,0.533721,1.739268,0.122394,0.014305
springer_revision_full_20260530,run_logs/20260530T210622718Z_baseline-graph-slam_p3_g1_d2_loss0p1_run04.csv,2026-05-30T21:06:22.718Z,2026-05-30T21:06:22.719Z,baseline-graph-slam_p3_g1_d2_loss0p1,4,baseline_graph_slam,3.000000,1.000000,2.000000,0.100000,0.860843,0.551570,1.688127,0.121259,0.012197
springer_revision_full_20260530,run_logs/20260530T210622719Z_baseline-graph-slam_p3_g1_d2_loss0p1_run05.csv,2026-05-30T21:06:22.719Z,2026-05-30T21:06:22.719Z,baseline-graph-slam_p3_g1_d2_loss0p1,5,baseline_graph_slam,3.000000,1.000000,2.000000,0.100000,0.805790,0.546055,1.687308,0.120925,0.015413
springer_revision_full_20260530,run_logs/20260530T210622719Z_baseline-graph-slam_p3_g1_d2_loss0p3_run01.csv,2026-05-30T21:06:22.719Z,2026-05-30T21:06:22.720Z,baseline-graph-slam_p3_g1_d2_loss0p3,1,baseline_graph_slam,3.000000,1.000000,2.000000,0.300000,0.998559,0.701640,1.879401,0.109649,0.013853
springer_revision_full_20260530,run_logs/20260530T210622720Z_baseline-graph-slam_p3_g1_d2_loss0p3_run02.csv,2026-05-30T21:06:22.720Z,2026-05-30T21:06:22.720Z,baseline-graph-slam_p3_g1_d2_loss0p3,2,baseline_graph_slam,3.000000,1.000000,2.000000,0.300000,1.015852,0.700315,1.922930,0.113504,0.015345
springer_revision_full_20260530,run_logs/20260530T210622720Z_baseline-graph-slam_p3_g1_d2_loss0p3_run03.csv,2026-05-30T21:06:22.720Z,2026-05-30T21:06:22.720Z,baseline-graph-slam_p3_g1_d2_loss0p3,3,baseline_graph_slam,3.000000,1.000000,2.000000,0.300000,0.993249,0.686195,1.890847,0.107814,0.017229
springer_revision_full_20260530,run_logs/20260530T210622721Z_baseline-graph-slam_p3_g1_d2_loss0p3_run04.csv,2026-05-30T21:06:22.721Z,2026-05-30T21:06:22.721Z,baseline-graph-slam_p3_g1_d2_loss0p3,4,baseline_graph_slam,3.000000,1.000000,2.000000,0.300000,1.001966,0.705043,1.893947,0.110262,0.015063
springer_revision_full_20260530,run_logs/20260530T210622721Z_baseline-graph-slam_p3_g1_d2_loss0p3_run05.csv,2026-05-30T21:06:22.721Z,2026-05-30T21:06:22.721Z,baseline-graph-slam_p3_g1_d2_loss0p3,5,baseline_graph_slam,3.000000,1.000000,2.000000,0.300000,1.002875,0.667211,1.918056,0.108252,0.013303
springer_revision_full_20260530,run_logs/20260530T210622721Z_decentralized-only_p1_g0_d0p5_loss0p1_run01.csv,2026-05-30T21:06:22.721Z,2026-05-30T21:06:22.722Z,decentralized-only_p1_g0_d0p5_loss0p1,1,decentralized_only,1.000000,0.000000,0.500000,0.100000,0.816456,0.525385,0.938160,0.684116,0.060317
springer_revision_full_20260530,run_logs/20260530T210622722Z_decentralized-only_p1_g0_d0p5_loss0p1_run02.csv,2026-05-30T21:06:22.722Z,2026-05-30T21:06:22.722Z,decentralized-only_p1_g0_d0p5_loss0p1,2,decentralized_only,1.000000,0.000000,0.500000,0.100000,0.790539,0.536059,0.947709,0.677177,0.066287
springer_revision_full_20260530,run_logs/20260530T210622722Z_decentralized-only_p1_g0_d0p5_loss0p1_run03.csv,2026-05-30T21:06:22.722Z,2026-05-30T21:06:22.723Z,decentralized-only_p1_g0_d0p5_loss0p1,3,decentralized_only,1.000000,0.000000,0.500000,0.100000,0.786062,0.551623,0.941309,0.666815,0.053322
springer_revision_full_20260530,run_logs/20260530T210622723Z_decentralized-only_p1_g0_d0p5_loss0p1_run04.csv,2026-05-30T21:06:22.723Z,2026-05-30T21:06:22.723Z,decentralized-only_p1_g0_d0p5_loss0p1,4,decentralized_only,1.000000,0.000000,0.500000,0.100000,0.811797,0.540347,0.969115,0.665795,0.061796
springer_revision_full_20260530,run_logs/20260530T210622723Z_decentralized-only_p1_g0_d0p5_loss0p1_run05.csv,2026-05-30T21:06:22.723Z,2026-05-30T21:06:22.724Z,decentralized-only_p1_g0_d0p5_loss0p1,5,decentralized_only,1.000000,0.000000,0.500000,0.100000,0.807334,0.542437,0.952780,0.638935,0.057627
springer_revision_full_20260530,run_logs/20260530T210622724Z_decentralized-only_p1_g0_d0p5_loss0p3_run01.csv,2026-05-30T21:06:22.724Z,2026-05-30T21:06:22.724Z,decentralized-only_p1_g0_d0p5_loss0p3,1,decentralized_only,1.000000,0.000000,0.500000,0.300000,0.970168,0.638832,1.154636,0.572124,0.058614
springer_revision_full_20260530,run_logs/20260530T210622724Z_decentralized-only_p1_g0_d0p5_loss0p3_run02.csv,2026-05-30T21:06:22.724Z,2026-05-30T21:06:22.724Z,decentralized-only_p1_g0_d0p5_loss0p3,2,decentralized_only,1.000000,0.000000,0.500000,0.300000,0.979919,0.659871,1.127295,0.568380,0.049365
springer_revision_full_20260530,run_logs/20260530T210622725Z_decentralized-only_p1_g0_d0p5_loss0p3_run03.csv,2026-05-30T21:06:22.725Z,2026-05-30T21:06:22.725Z,decentralized-only_p1_g0_d0p5_loss0p3,3,decentralized_only,1.000000,0.000000,0.500000,0.300000,0.986872,0.675899,1.152341,0.560694,0.050777
springer_revision_full_20260530,run_logs/20260530T210622725Z_decentralized-only_p1_g0_d0p5_loss0p3_run04.csv,2026-05-30T21:06:22.725Z,2026-05-30T21:06:22.725Z,decentralized-only_p1_g0_d0p5_loss0p3,4,decentralized_only,1.000000,0.000000,0.500000,0.300000,0.973359,0.668168,1.092833,0.540008,0.056920
springer_revision_full_20260530,run_logs/20260530T210622726Z_decentralized-only_p1_g0_d0p5_loss0p3_run05.csv,2026-05-30T21:06:22.726Z,2026-05-30T21:06:22.726Z,decentralized-only_p1_g0_d0p5_loss0p3,5,decentralized_only,1.000000,0.000000,0.500000,0.300000,0.976986,0.656932,1.113945,0.532752,0.056804
springer_revision_full_20260530,run_logs/20260530T210622726Z_decentralized-only_p1_g0_d2_loss0p1_run01.csv,2026-05-30T21:06:22.726Z,2026-05-30T21:06:22.726Z,decentralized-only_p1_g0_d2_loss0p1,1,decentralized_only,1.000000,0.000000,2.000000,0.100000,0.991851,0.660525,1.472602,0.572240,0.051776
springer_revision_full_20260530,run_logs/20260530T210622727Z_decentralized-only_p1_g0_d2_loss0p1_run02.csv,2026-05-30T21:06:22.727Z,2026-05-30T21:06:22.727Z,decentralized-only_p1_g0_d2_loss0p1,2,decentralized_only,1.000000,0.000000,2.000000,0.100000,0.979931,0.661650,1.509866,0.561975,0.058830
springer_revision_full_20260530,run_logs/20260530T210622727Z_decentralized-only_p1_g0_d2_loss0p1_run03.csv,2026-05-30T21:06:22.727Z,2026-05-30T21:06:22.727Z,decentralized-only_p1_g0_d2_loss0p1,3,decentralized_only,1.000000,0.000000,2.000000,0.100000,1.002581,0.657854,1.486819,0.548327,0.058388
springer_revision_full_20260530,run_logs/20260530T210622727Z_decentralized-only_p1_g0_d2_loss0p1_run04.csv,2026-05-30T21:06:22.727Z,2026-05-30T21:06:22.728Z,decentralized-only_p1_g0_d2_loss0p1,4,decentralized_only,1.000000,0.000000,2.000000,0.100000,0.979099,0.659461,1.482189,0.542233,0.057810
springer_revision_full_20260530,run_logs/20260530T210622728Z_decentralized-only_p1_g0_d2_loss0p1_run05.csv,2026-05-30T21:06:22.728Z,2026-05-30T21:06:22.728Z,decentralized-only_p1_g0_d2_loss0p1,5,decentralized_only,1.000000,0.000000,2.000000,0.100000,0.962891,0.661779,1.517151,0.527452,0.059944
springer_revision_full_20260530,run_logs/20260530T210622728Z_decentralized-only_p1_g0_d2_loss0p3_run01.csv,2026-05-30T21:06:22.728Z,2026-05-30T21:06:22.729Z,decentralized-only_p1_g0_d2_loss0p3,1,decentralized_only,1.000000,0.000000,2.000000,0.300000,1.179189,0.786242,1.645720,0.447664,0.058697
springer_revision_full_20260530,run_logs/20260530T210622729Z_decentralized-only_p1_g0_d2_loss0p3_run02.csv,2026-05-30T21:06:22.729Z,2026-05-30T21:06:22.729Z,decentralized-only_p1_g0_d2_loss0p3,2,decentralized_only,1.000000,0.000000,2.000000,0.300000,1.148238,0.798968,1.660274,0.439456,0.062725
springer_revision_full_20260530,run_logs/20260530T210622729Z_decentralized-only_p1_g0_d2_loss0p3_run03.csv,2026-05-30T21:06:22.729Z,2026-05-30T21:06:22.730Z,decentralized-only_p1_g0_d2_loss0p3,3,decentralized_only,1.000000,0.000000,2.000000,0.300000,1.147673,0.786859,1.657948,0.440154,0.058790
springer_revision_full_20260530,run_logs/20260530T210622730Z_decentralized-only_p1_g0_d2_loss0p3_run04.csv,2026-05-30T21:06:22.730Z,2026-05-30T21:06:22.730Z,decentralized-only_p1_g0_d2_loss0p3,4,decentralized_only,1.000000,0.000000,2.000000,0.300000,1.159839,0.779017,1.698427,0.432710,0.057199
springer_revision_full_20260530,run_logs/20260530T210622730Z_decentralized-only_p1_g0_d2_loss0p3_run05.csv,2026-05-30T21:06:22.730Z,2026-05-30T21:06:22.731Z,decentralized-only_p1_g0_d2_loss0p3,5,decentralized_only,1.000000,0.000000,2.000000,0.300000,1.174220,0.791803,1.663408,0.415257,0.062935
springer_revision_full_20260530,run_logs/20260530T210622731Z_decentralized-only_p1_g0p25_d0p5_loss0p1_run01.csv,2026-05-30T21:06:22.731Z,2026-05-30T21:06:22.731Z,decentralized-only_p1_g0p25_d0p5_loss0p1,1,decentralized_only,1.000000,0.250000,0.500000,0.100000,0.775444,0.548111,0.942595,0.613448,0.054091
springer_revision_full_20260530,run_logs/20260530T210622731Z_decentralized-only_p1_g0p25_d0p5_loss0p1_run02.csv,2026-05-30T21:06:22.731Z,2026-05-30T21:06:22.732Z,decentralized-only_p1_g0p25_d0p5_loss0p1,2,decentralized_only,1.000000,0.250000,0.500000,0.100000,0.812754,0.545816,0.957281,0.593683,0.043636
springer_revision_full_20260530,run_logs/20260530T210622732Z_decentralized-only_p1_g0p25_d0p5_loss0p1_run03.csv,2026-05-30T21:06:22.732Z,2026-05-30T21:06:22.732Z,decentralized-only_p1_g0p25_d0p5_loss0p1,3,decentralized_only,1.000000,0.250000,0.500000,0.100000,0.805205,0.551415,0.942774,0.591791,0.052224
springer_revision_full_20260530,run_logs/20260530T210622732Z_decentralized-only_p1_g0p25_d0p5_loss0p1_run04.csv,2026-05-30T21:06:22.732Z,2026-05-30T21:06:22.733Z,decentralized-only_p1_g0p25_d0p5_loss0p1,4,decentralized_only,1.000000,0.250000,0.500000,0.100000,0.802654,0.520800,0.917040,0.582085,0.052788
springer_revision_full_20260530,run_logs/20260530T210622733Z_decentralized-only_p1_g0p25_d0p5_loss0p1_run05.csv,2026-05-30T21:06:22.733Z,2026-05-30T21:06:22.733Z,decentralized-only_p1_g0p25_d0p5_loss0p1,5,decentralized_only,1.000000,0.250000,0.500000,0.100000,0.813881,0.537226,0.955779,0.568293,0.040087
springer_revision_full_20260530,run_logs/20260530T210622733Z_decentralized-only_p1_g0p25_d0p5_loss0p3_run01.csv,2026-05-30T21:06:22.733Z,2026-05-30T21:06:22.733Z,decentralized-only_p1_g0p25_d0p5_loss0p3,1,decentralized_only,1.000000,0.250000,0.500000,0.300000,0.968307,0.666575,1.120626,0.509502,0.047440
springer_revision_full_20260530,run_logs/20260530T210622734Z_decentralized-only_p1_g0p25_d0p5_loss0p3_run02.csv,2026-05-30T21:06:22.734Z,2026-05-30T21:06:22.734Z,decentralized-only_p1_g0p25_d0p5_loss0p3,2,decentralized_only,1.000000,0.250000,0.500000,0.300000,0.956178,0.688251,1.122709,0.503375,0.045600
springer_revision_full_20260530,run_logs/20260530T210622734Z_decentralized-only_p1_g0p25_d0p5_loss0p3_run03.csv,2026-05-30T21:06:22.734Z,2026-05-30T21:06:22.734Z,decentralized-only_p1_g0p25_d0p5_loss0p3,3,decentralized_only,1.000000,0.250000,0.500000,0.300000,0.982452,0.651372,1.168816,0.485256,0.050173
springer_revision_full_20260530,run_logs/20260530T210622734Z_decentralized-only_p1_g0p25_d0p5_loss0p3_run04.csv,2026-05-30T21:06:22.734Z,2026-05-30T21:06:22.735Z,decentralized-only_p1_g0p25_d0p5_loss0p3,4,decentralized_only,1.000000,0.250000,0.500000,0.300000,0.978275,0.681542,1.159816,0.485109,0.055366
springer_revision_full_20260530,run_logs/20260530T210622735Z_decentralized-only_p1_g0p25_d0p5_loss0p3_run05.csv,2026-05-30T21:06:22.735Z,2026-05-30T21:06:22.735Z,decentralized-only_p1_g0p25_d0p5_loss0p3,5,decentralized_only,1.000000,0.250000,0.500000,0.300000,0.951426,0.680999,1.179592,0.472820,0.049853
springer_revision_full_20260530,run_logs/20260530T210622735Z_decentralized-only_p1_g0p25_d2_loss0p1_run01.csv,2026-05-30T21:06:22.735Z,2026-05-30T21:06:22.736Z,decentralized-only_p1_g0p25_d2_loss0p1,1,decentralized_only,1.000000,0.250000,2.000000,0.100000,0.968340,0.652047,1.501683,0.346051,0.035247
springer_revision_full_20260530,run_logs/20260530T210622736Z_decentralized-only_p1_g0p25_d2_loss0p1_run02.csv,2026-05-30T21:06:22.736Z,2026-05-30T21:06:22.736Z,decentralized-only_p1_g0p25_d2_loss0p1,2,decentralized_only,1.000000,0.250000,2.000000,0.100000,0.965854,0.675183,1.551856,0.338096,0.032957
springer_revision_full_20260530,run_logs/20260530T210622736Z_decentralized-only_p1_g0p25_d2_loss0p1_run03.csv,2026-05-30T21:06:22.736Z,2026-05-30T21:06:22.737Z,decentralized-only_p1_g0p25_d2_loss0p1,3,decentralized_only,1.000000,0.250000,2.000000,0.100000,0.981227,0.627295,1.471947,0.338183,0.039313
springer_revision_full_20260530,run_logs/20260530T210622737Z_decentralized-only_p1_g0p25_d2_loss0p1_run04.csv,2026-05-30T21:06:22.737Z,2026-05-30T21:06:22.737Z,decentralized-only_p1_g0p25_d2_loss0p1,4,decentralized_only,1.000000,0.250000,2.000000,0.100000,0.986910,0.651560,1.494052,0.328735,0.040060
springer_revision_full_20260530,run_logs/20260530T210622737Z_decentralized-only_p1_g0p25_d2_loss0p1_run05.csv,2026-05-30T21:06:22.737Z,2026-05-30T21:06:22.737Z,decentralized-only_p1_g0p25_d2_loss0p1,5,decentralized_only,1.000000,0.250000,2.000000,0.100000,0.974234,0.669037,1.480648,0.320151,0.034569
springer_revision_full_20260530,run_logs/20260530T210622738Z_decentralized-only_p1_g0p25_d2_loss0p3_run01.csv,2026-05-30T21:06:22.738Z,2026-05-30T21:06:22.738Z,decentralized-only_p1_g0p25_d2_loss0p3,1,decentralized_only,1.000000,0.250000,2.000000,0.300000,1.154709,0.775507,1.713903,0.279691,0.030726
springer_revision_full_20260530,run_logs/20260530T210622738Z_decentralized-only_p1_g0p25_d2_loss0p3_run02.csv,2026-05-30T21:06:22.738Z,2026-05-30T21:06:22.738Z,decentralized-only_p1_g0p25_d2_loss0p3,2,decentralized_only,1.000000,0.250000,2.000000,0.300000,1.172333,0.785863,1.701015,0.271328,0.042649
springer_revision_full_20260530,run_logs/20260530T210622738Z_decentralized-only_p1_g0p25_d2_loss0p3_run03.csv,2026-05-30T21:06:22.738Z,2026-05-30T21:06:22.739Z,decentralized-only_p1_g0p25_d2_loss0p3,3,decentralized_only,1.000000,0.250000,2.000000,0.300000,1.144576,0.777029,1.695016,0.264276,0.038473
springer_revision_full_20260530,run_logs/20260530T210622739Z_decentralized-only_p1_g0p25_d2_loss0p3_run04.csv,2026-05-30T21:06:22.739Z,2026-05-30T21:06:22.739Z,decentralized-only_p1_g0p25_d2_loss0p3,4,decentralized_only,1.000000,0.250000,2.000000,0.300000,1.144532,0.807743,1.712397,0.258589,0.038770
springer_revision_full_20260530,run_logs/20260530T210622739Z_decentralized-only_p1_g0p25_d2_loss0p3_run05.csv,2026-05-30T21:06:22.739Z,2026-05-30T21:06:22.740Z,decentralized-only_p1_g0p25_d2_loss0p3,5,decentralized_only,1.000000,0.250000,2.000000,0.300000,1.136438,0.781719,1.660175,0.257314,0.034234
springer_revision_full_20260530,run_logs/20260530T210622740Z_decentralized-only_p1_g0p5_d0p5_loss0p1_run01.csv,2026-05-30T21:06:22.740Z,2026-05-30T21:06:22.740Z,decentralized-only_p1_g0p5_d0p5_loss0p1,1,decentralized_only,1.000000,0.500000,0.500000,0.100000,0.801515,0.532914,0.949971,0.535794,0.051668
springer_revision_full_20260530,run_logs/20260530T210622740Z_decentralized-only_p1_g0p5_d0p5_loss0p1_run02.csv,2026-05-30T21:06:22.740Z,2026-05-30T21:06:22.741Z,decentralized-only_p1_g0p5_d0p5_loss0p1,2,decentralized_only,1.000000,0.500000,0.500000,0.100000,0.802630,0.539383,0.919548,0.539233,0.052274
springer_revision_full_20260530,run_logs/20260530T210622741Z_decentralized-only_p1_g0p5_d0p5_loss0p1_run03.csv,2026-05-30T21:06:22.741Z,2026-05-30T21:06:22.741Z,decentralized-only_p1_g0p5_d0p5_loss0p1,3,decentralized_only,1.000000,0.500000,0.500000,0.100000,0.814477,0.529217,0.909882,0.522131,0.061678
springer_revision_full_20260530,run_logs/20260530T210622741Z_decentralized-only_p1_g0p5_d0p5_loss0p1_run04.csv,2026-05-30T21:06:22.741Z,2026-05-30T21:06:22.742Z,decentralized-only_p1_g0p5_d0p5_loss0p1,4,decentralized_only,1.000000,0.500000,0.500000,0.100000,0.791270,0.560162,0.955672,0.509360,0.038142
springer_revision_full_20260530,run_logs/20260530T210622742Z_decentralized-only_p1_g0p5_d0p5_loss0p1_run05.csv,2026-05-30T21:06:22.742Z,2026-05-30T21:06:22.742Z,decentralized-only_p1_g0p5_d0p5_loss0p1,5,decentralized_only,1.000000,0.500000,0.500000,0.100000,0.818603,0.521458,0.972469,0.509213,0.052142
springer_revision_full_20260530,run_logs/20260530T210622742Z_decentralized-only_p1_g0p5_d0p5_loss0p3_run01.csv,2026-05-30T21:06:22.742Z,2026-05-30T21:06:22.743Z,decentralized-only_p1_g0p5_d0p5_loss0p3,1,decentralized_only,1.000000,0.500000,0.500000,0.300000,0.993977,0.685733,1.127084,0.444802,0.042360
springer_revision_full_20260530,run_logs/20260530T210622743Z_decentralized-only_p1_g0p5_d0p5_loss0p3_run02.csv,2026-05-30T21:06:22.743Z,2026-05-30T21:06:22.743Z,decentralized-only_p1_g0p5_d0p5_loss0p3,2,decentralized_only,1.000000,0.500000,0.500000,0.300000,0.982669,0.666365,1.141305,0.451752,0.042192
springer_revision_full_20260530,run_logs/20260530T210622743Z_decentralized-only_p1_g0p5_d0p5_loss0p3_run03.csv,2026-05-30T21:06:22.743Z,2026-05-30T21:06:22.743Z,decentralized-only_p1_g0p5_d0p5_loss0p3,3,decentralized_only,1.000000,0.500000,0.500000,0.300000,0.975762,0.673008,1.157474,0.434640,0.046378
springer_revision_full_20260530,run_logs/20260530T210622744Z_decentralized-only_p1_g0p5_d0p5_loss0p3_run04.csv,2026-05-30T21:06:22.744Z,2026-05-30T21:06:22.744Z,decentralized-only_p1_g0p5_d0p5_loss0p3,4,decentralized_only,1.000000,0.500000,0.500000,0.300000,0.971809,0.672153,1.132761,0.432999,0.045910
springer_revision_full_20260530,run_logs/20260530T210622744Z_decentralized-only_p1_g0p5_d0p5_loss0p3_run05.csv,2026-05-30T21:06:22.744Z,2026-05-30T21:06:22.744Z,decentralized-only_p1_g0p5_d0p5_loss0p3,5,decentralized_only,1.000000,0.500000,0.500000,0.300000,0.974388,0.667780,1.178619,0.422741,0.049862
